组数,potential_file,t_min,model,A,beta,C,M,r2,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess
99,0.4,4.0,linear,,,,,,0,3.0,2.757638908126336e-09,,,,,,
99,0.4,5.0,simple,,,,,,0,3.0,2.757638908126336e-09,,,,,,
99,0.4,5.0,linear,,,,,,0,3.0,2.757638908126336e-09,,,,,,
100,0.4,0.1,simple,5.7132481998455465e-09,1.4989141684230431,8.192595609021834e-08,,0.9080055299723997,58,3.0,2.1667117919999347e-09,4.3388733621499566e-09,2.002515229838232,,,-0.13660210161124633,1.3090479179358874
100,0.4,0.1,linear,7.3051625326970645e-09,1.4362089022151614,6.858864325787428e-08,7.314426148521589e-09,0.9282507767105636,58,3.0,2.1667117919999347e-09,4.844641482203465e-09,2.2359418082696303,,,-0.6394720432259627,2.80484529074921
100,0.4,0.2,simple,7.983483527403938e-09,0.5071141231093145,8.12048722597632e-08,,0.6636434150376551,56,3.0,2.1667117919999347e-09,1.7718829889488712e-09,0.8177751168803924,,,-0.0008152312825527033,1.1549774192248508
100,0.4,0.2,linear,1.354629964737001e-08,0.5016163140187835,7.188012082516067e-08,2.625852215428145e-09,0.7323193911075216,56,3.0,2.1667117919999347e-09,2.5435427883986663e-09,1.1739183761264835,,,-0.6606760729098333,0.27476267985334296
100,0.4,0.3,simple,5.472015311807663e-09,0.5096660387725609,8.330685753099258e-08,,0.4641387166302978,54,3.0,2.1667117919999347e-09,2.334447677141822e-09,1.0774149500460615,,,-0.0010126595107122056,0.20885005570134763
100,0.4,0.3,linear,1.027200687553862e-08,0.5032124304021478,7.620641577162662e-08,1.717269859148408e-09,0.5142841338787065,54,3.0,2.1667117919999347e-09,2.4496872711195233e-09,1.1306013472416627,,,-0.6038324376382389,0.4354256068141632
100,0.4,0.4,simple,4.252831842312804e-09,0.49854249790134103,8.406425617035981e-08,,0.29585356409641195,52,3.0,2.1667117919999347e-09,2.3940418310736195e-09,1.1049193713317325,,,-0.3224823394337947,0.014492641091176197
100,0.4,0.4,linear,3.372915362834804e-09,0.5000868628371464,8.52658623865868e-08,-2.575127889468635e-10,0.29771975136996076,52,3.0,2.1667117919999347e-09,2.325890453899618e-09,1.0734655446503834,,,-0.575695606793079,0.09706931743606523
100,0.4,0.5,simple,4.095252710371711e-09,0.4993567007655064,8.419875539141924e-08,,0.22537893061397019,50,3.0,2.1667117919999347e-09,2.5487927875970404e-09,1.1763414022150285,,,-0.18458546198362125,0.018267045845413808
100,0.4,0.5,linear,2.7678470658887503e-09,0.4999576730458808,8.600266175807598e-08,-4.0259633587589426e-10,0.2282700409097076,50,3.0,2.1667117919999347e-09,2.351188377735916e-09,1.0851412663267523,,,-0.049997477237038165,0.06209540180213914
100,0.4,0.6,simple,4.1269452472749836e-09,0.4996735954242433,8.418097885568989e-08,,0.18142254101106758,48,3.0,2.1667117919999347e-09,2.610441674633244e-09,1.2047941421058748,,,-0.08598849884521166,0.11182180262223582
100,0.4,0.6,linear,2.519676788835234e-09,0.4999723999727519,8.628378192239013e-08,-4.5185863798251007e-10,0.18417436537374843,48,3.0,2.1667117919999347e-09,2.4012122094348098e-09,1.1082287078053998,,,-0.006788337610355892,0.14981143195288824
100,0.4,0.7,simple,4.179835884152762e-09,0.49979851306230466,8.414413049525979e-08,,0.14667621594643176,46,3.0,2.1667117919999347e-09,2.641932074415371e-09,1.2193278700794787,,,-0.025081814295032166,0.2834348259089968
100,0.4,0.7,linear,2.2139603157138986e-09,0.49997814499575627,8.66222794534261e-08,-5.093824360236604e-10,0.14934192746407904,46,3.0,2.1667117919999347e-09,2.508602669644963e-09,1.1577925033257208,,,-0.011283418889105005,0.18338397585633773
100,0.4,0.8,simple,4.243451212090792e-09,0.49986777966901125,8.409860951089064e-08,,0.1196734396120962,44,3.0,2.1667117919999347e-09,2.7008068777251876e-09,1.2465002903003857,,,-0.31560993992572756,0.2214634123196845
100,0.4,0.8,linear,1.9002024967691422e-09,0.4999832515825674,8.695492934182063e-08,-5.621576531023774e-10,0.12214669845576442,44,3.0,2.1667117919999347e-09,2.519420579194371e-09,1.162785280671259,,,-0.48952617455266184,0.25311701302499956
100,0.4,0.9,simple,4.318945765795089e-09,0.49990879408392735,8.404481723162343e-08,,0.09804622457731194,42,3.0,2.1667117919999347e-09,2.708492606312343e-09,1.250047475770799,,,-0.1864546070815958,0.16726268634662067
100,0.4,0.9,linear,1.570104703820574e-09,0.49998639168183767,8.729621278623217e-08,-6.141541892613338e-10,0.10027632042669021,42,3.0,2.1667117919999347e-09,2.6033640561642356e-09,1.201527616998502,,,-0.1741775020525619,0.06883892903682502
100,0.4,1.0,simple,4.460741057029302e-09,0.4999432948506544,8.394571700957982e-08,,0.0827087747105898,40,3.0,2.1667117919999347e-09,2.7290369592738045e-09,1.2595292873515163,,,-0.5,0.2655202886213621
100,0.4,1.0,linear,1.6589725966292222e-09,0.4999903031607521,8.71711589608467e-08,-5.861920777919404e-10,0.08423035384676802,40,3.0,2.1667117919999347e-09,2.6431838925319905e-09,1.219905620254302,,,-0.5,0.20717651415752772
100,0.4,2.0,simple,2.338202983436826e-09,0.49999792074535976,8.521648664207487e-08,,0.0020126278025937028,20,3.0,2.1667117919999347e-09,2.8780045460165815e-09,1.328282126235213,,,,0.0
100,0.4,2.0,linear,-8.566983707135892e-09,0.49999939275492633,9.572462061373762e-08,-1.4304362043993803e-09,0.0022853080561316963,20,3.0,2.1667117919999347e-09,2.871399582360142e-09,1.3252337449595735,,,,0.0
100,0.4,3.0,simple,,,,,,0,3.0,2.1667117919999347e-09,,,,,,
100,0.4,3.0,linear,,,,,,0,3.0,2.1667117919999347e-09,,,,,,
100,0.4,4.0,simple,,,,,,0,3.0,2.1667117919999347e-09,,,,,,
100,0.4,4.0,linear,,,,,,0,3.0,2.1667117919999347e-09,,,,,,
100,0.4,5.0,simple,,,,,,0,3.0,2.1667117919999347e-09,,,,,,
100,0.4,5.0,linear,,,,,,0,3.0,2.1667117919999347e-09,,,,,,
101,0.4,0.1,simple,8.324073714983424e-07,0.6121543545184178,-4.036164490089779e-08,,0.9956230965769006,199,10.00063,1.871316377110121e-09,1.5854993493679283e-08,8.4726418726502,-2.0124611797498106,0.04417134490844261,0.42410392797635743,37.11123412989971
101,0.4,0.1,linear,1.0366380036433055e-06,0.534802862351942,-2.49225726871543e-07,1.3841388760179983e-08,0.9970441593791811,199,10.00063,1.871316377110121e-09,9.324326844604245e-09,4.982763448585764,-1.2643908456352868,0.2060897769851392,0.40881905368879895,17.83134185520406
101,0.4,0.2,simple,7.824559059330271e-07,0.6606962764791526,-7.368504320508141e-10,,0.9990946698556973,197,10.00063,1.871316377110121e-09,8.477421809359392e-09,4.530191641058098,-2.0124611797498106,0.04417134490844261,0.43965137941639454,21.44931330568055
101,0.4,0.2,linear,9.10690784054998e-07,0.5929190824830651,-1.291798770797934e-07,8.219717569314249e-09,0.9996800452156535,197,10.00063,1.871316377110121e-09,4.9541463586122956e-09,2.647412494867916,-1.2643908456352868,0.2060897769851392,0.2881117254524474,8.686119585243059
101,0.4,0.3,simple,7.53534628499983e-07,0.703328750698539,2.5554383294355746e-08,,0.9995917567401468,195,10.00063,1.871316377110121e-09,4.350851369826092e-09,2.32502179911722,-2.0124611797498106,0.04417134490844261,0.4172367973051939,9.838187444822076
101,0.4,0.3,linear,8.384050583281642e-07,0.6447843563971327,-5.798484176643992e-08,5.0812928406985335e-09,0.9998338021238894,195,10.00063,1.871316377110121e-09,2.8913135229228017e-09,1.5450693203400834,-1.2643908456352868,0.2060897769851392,0.2653104185816598,6.114838146181626
101,0.4,0.4,simple,7.430968032591742e-07,0.7264748167079463,3.703557728705029e-08,,0.9997491651383336,193,10.00063,1.871316377110121e-09,2.6437192767368913e-09,1.4127591192354092,-2.0124611797498106,0.04417134490844261,0.42740937373949284,5.096027684349349
101,0.4,0.4,linear,8.035288474757144e-07,0.6768223967140458,-2.2704005152899245e-08,3.5142992983975646e-09,0.9998704807780832,193,10.00063,1.871316377110121e-09,2.14451714506905e-09,1.1459938956879294,-1.3416407864998738,0.17971249487899976,0.26751565049476944,4.756898139174792
101,0.4,0.5,simple,9.08016833725602e-07,0.5104719711256744,-1.2587119913420057e-07,,0.9899703347995437,191,10.00063,1.871316377110121e-09,2.3608798801198084e-08,12.616145024956825,-1.9668302043215573,0.04920278917749037,0.49086395025854124,46.91541883292122
101,0.4,0.5,linear,7.739386365755736e-07,0.7096113171225158,8.139643366212378e-09,2.135830241406118e-09,0.999915509183613,191,10.00063,1.871316377110121e-09,1.5978526539470762e-09,0.8538655854733899,-1.3416407864998738,0.17971249487899976,0.2649441224757476,3.2606866048882894
101,0.4,0.6,simple,7.337041010797514e-07,0.7581583529598033,5.0415522626521035e-08,,0.999924932077788,189,10.00063,1.871316377110121e-09,1.4114862493618553e-09,0.7542745131860692,-1.3416407864998738,0.17971249487899976,0.3520601705465032,1.0320140047841966
101,0.4,0.6,linear,7.541663445977524e-07,0.7358487313896453,2.9572041253588477e-08,1.1758976888465703e-09,0.9999393212836409,189,10.00063,1.871316377110121e-09,1.3825488941695283e-09,0.7388108772417213,-1.3416407864998738,0.17971249487899976,0.28696038152269865,2.2999592953875214
101,0.4,0.7,simple,7.32674062827648e-07,0.7644023462215149,5.2718808694696066e-08,,0.999930429792921,187,10.00063,1.871316377110121e-09,1.4367918163099547e-09,0.7677973825723666,-1.3416407864998738,0.17971249487899976,0.26389385757278333,0.8425639817217546
101,0.4,0.7,linear,7.454446157212252e-07,0.7492479233556301,3.944420439269454e-08,7.370620763428122e-10,0.9999361716239498,187,10.00063,1.871316377110121e-09,1.4740686684305846e-09,0.7877175054209662,-1.3416407864998738,0.17971249487899976,0.2737448706363226,1.7760396030258796
101,0.4,0.8,simple,7.320738807624488e-07,0.7703945115368511,5.479362699863084e-08,,0.9999381477293241,185,10.00063,1.871316377110121e-09,1.5145435942443498e-09,0.8093466250657538,-1.3416407864998738,0.17971249487899976,0.1760086262359833,1.005949791102622
101,0.4,0.8,linear,7.356470250463342e-07,0.7665099832457288,5.111140241782394e-08,2.2592246331456806e-10,0.999938966691307,185,10.00063,1.871316377110121e-09,1.5304588576954322e-09,0.8178514741900159,-1.3416407864998738,0.17971249487899976,0.22790200913202688,1.1796014909334287
101,0.4,0.9,simple,7.319301753103172e-07,0.7740152522278734,5.5973133487034826e-08,,0.999936694299941,183,10.00063,1.871316377110121e-09,1.490301283689719e-09,0.7963919420142068,-1.3416407864998738,0.17971249487899976,0.18895131537709262,1.1863170382026325
101,0.4,0.9,linear,7.283080723898714e-07,0.7812325334605905,6.031744906645481e-08,-1.7538644907771978e-10,0.9999377472441086,183,10.00063,1.871316377110121e-09,1.525949445559598e-09,0.8154417201842299,-1.2643908456352868,0.2060897769851392,0.18290513454243393,0.8324027056617328
101,0.4,1.0,simple,7.319587079175875e-07,0.775880388291985,5.6546258931694484e-08,,0.9999301857483477,181,10.00063,1.871316377110121e-09,1.5431989477873393e-09,0.8246595640714189,,,0.27497444916711156,1.0628908297291082
101,0.4,1.0,linear,7.230273855274871e-07,0.7933758546101494,6.737533580004934e-08,-4.794864609391415e-10,0.9999338224819989,181,10.00063,1.871316377110121e-09,1.487576688564384e-09,0.7949359642016562,,,0.2714439476812928,0.569252484203165
101,0.4,2.0,simple,7.540209179604428e-07,0.5006292549999654,-6.554087676199263e-08,,0.9965224711214573,161,10.00063,1.871316377110121e-09,4.965328850808718e-09,2.6533882306297607,,,0.31698803401840603,12.945631304490234
101,0.4,2.0,linear,8.859591297045922e-07,0.5000380487192259,-1.5992424157684945e-07,6.063108214985668e-09,0.9995364821645457,161,10.00063,1.871316377110121e-09,1.6741128840567298e-09,0.8946177698941891,,,0.19961329139341014,2.8900533851172856
101,0.4,3.0,simple,7.116714685191246e-07,0.5001524619862718,-4.9284377446807336e-08,,0.9981474954780711,141,10.00063,1.871316377110121e-09,2.1766112121232566e-09,1.1631444253614684,,,0.2443051516492658,4.747154400473269
101,0.4,3.0,linear,8.242491786696629e-07,0.5000058093241274,-1.217796677844813e-07,4.0606089609970116e-09,0.999532303332426,141,10.00063,1.871316377110121e-09,1.2288558834261617e-09,0.6566799171201009,,,0.0652867628732449,1.0074891404318171
101,0.4,4.0,simple,6.862037901700135e-07,0.5000408471399366,-3.9866687409835434e-08,,0.9984828676887406,121,10.00063,1.871316377110121e-09,1.3228855426946175e-09,0.7069277856358812,,,0.15280969777437892,2.3766387919616134
101,0.4,4.0,linear,7.842337223992096e-07,0.5000009686552047,-9.84979363136231e-08,2.9453198962567847e-09,0.9991377336318119,121,10.00063,1.871316377110121e-09,1.1551432265420553e-09,0.6172891129857722,,,-0.0791485190441288,0.5060101177132458
101,0.4,5.0,simple,6.69144482440511e-07,0.5000110718347455,-3.376425980423062e-08,,0.9977220952651621,101,10.00063,1.871316377110121e-09,1.8209740215337042e-09,0.9730978918411645,,,0.03527869241378386,1.3255984341086735
101,0.4,5.0,linear,7.561103727618468e-07,0.5000001845135748,-8.29006793302238e-08,2.2536591510206627e-09,0.9980325541869368,101,10.00063,1.871316377110121e-09,1.640358773453696e-09,0.8765801408668835,,,0.014374358651668827,0.06302443236037701
102,0.4,0.1,simple,8.832884764392515e-09,1.494937504357392,1.5506435710421098e-07,,0.9235094158902355,58,3.0,9.853502873085815e-10,4.133357011161511e-09,4.194809769073595,,,-0.527009700549408,4.474340029155769
102,0.4,0.1,linear,2.026053438684034e-08,1.1462374725803486,1.2947314157996406e-07,9.928583299350584e-09,0.8779293106175143,58,3.0,9.853502873085815e-10,8.774318610516154e-09,8.904770946464753,,,-0.6376120032154382,3.1856824280575027
102,0.4,0.2,simple,2.457687597336568e-08,0.496969825154512,1.4300180242368985e-07,,0.9352504563211892,56,3.0,9.853502873085815e-10,2.6677105020266833e-09,2.7073727347391925,,,-0.4520296962072455,1.7378743807181984
102,0.4,0.2,linear,1.7624761479761877e-08,0.5008409842219654,1.5460885969702987e-07,-3.252130974493615e-09,0.9537639879459882,56,3.0,9.853502873085815e-10,2.815044523343952e-09,2.856897247204401,,,-0.6512109854301585,0.2523715195671304
102,0.4,0.3,simple,2.6643160429836776e-08,0.49099751176639367,1.411452589620815e-07,,0.9077661173179102,54,3.0,9.853502873085815e-10,2.6541723067838013e-09,2.6936332601409148,,,-0.5094648528858348,1.5894391681007662
102,0.4,0.3,linear,1.4759949287379957e-08,0.5013857578570252,1.5850339288988913e-07,-4.104012913127079e-09,0.9391116630212462,54,3.0,9.853502873085815e-10,2.727301207104527e-09,2.7678494056707166,,,-0.621812729242025,0.197054621252764
102,0.4,0.4,simple,3.117864782097782e-08,0.3955926292118053,1.36882605157921e-07,,0.8907868558693461,52,3.0,9.853502873085815e-10,2.8664122386565895e-09,2.9090286729260546,,,-0.17503213355615496,0.14158736343076858
102,0.4,0.4,linear,1.1032199535660337e-08,0.500476033644263,1.6337975839933476e-07,-5.16096383390663e-09,0.9259441174970559,52,3.0,9.853502873085815e-10,2.6255439073343644e-09,2.664579227460178,,,-0.16461971587437607,0.001072314878327381
102,0.4,0.5,simple,2.7380092310165466e-08,0.49523912537335596,1.4070003110138337e-07,,0.8587896269078831,50,3.0,9.853502873085815e-10,2.6493672617335668e-09,2.6887567759990576,,,-0.2430321045383927,3.0757190140924537
102,0.4,0.5,linear,7.4175777662211285e-09,0.49991640894894523,1.678241505368869e-07,-6.051164279725482e-09,0.9157929532163663,50,3.0,9.853502873085815e-10,2.5270858581551825e-09,2.56465735150669,,,-0.2777009227419062,0.2642457365559858
102,0.4,0.6,simple,2.887784401577618e-08,0.49783378906743686,1.3970624762653777e-07,,0.8558892282197331,48,3.0,9.853502873085815e-10,2.732521702237188e-09,2.773147516606392,,,-0.21250672431245793,2.1945199434599285
102,0.4,0.6,linear,7.298315933366166e-09,0.49995651280100384,1.679343791590577e-07,-6.06285894903513e-09,0.9040361877138647,48,3.0,9.853502873085815e-10,2.5362979655389623e-09,2.5740064200586885,,,-0.5668092742624226,0.18322121152898008
102,0.4,0.7,simple,3.065468821557035e-08,0.4988405237070656,1.384645644873374e-07,,0.8511204890906879,46,3.0,9.853502873085815e-10,2.796445336383455e-09,2.8380215365053156,,,-0.14744562902469815,1.2887304717795087
102,0.4,0.7,linear,7.346939637652951e-09,0.4999751313209873,1.6784347646028332e-07,-6.036988734074247e-09,0.8916025397097238,46,3.0,9.853502873085815e-10,2.530139959395397e-09,2.5677568596506988,,,-0.25526855857889763,0.1485487812009437
102,0.4,0.8,simple,3.2448911537826134e-08,0.4993206389490022,1.3720933342391425e-07,,0.8435934522599583,44,3.0,9.853502873085815e-10,2.7206057300072395e-09,2.761054383450166,,,-0.10576626344534684,4.000594817499958
102,0.4,0.8,linear,7.342478937275944e-09,0.4999837834766076,1.6781175795737822e-07,-6.0218109112380164e-09,0.8778025456681071,44,3.0,9.853502873085815e-10,2.5867992032706183e-09,2.6252584858287173,,,-0.21726119220974452,0.11423744381830346
102,0.4,0.9,simple,3.42729340243049e-08,0.49958708484194636,1.3594320077570952e-07,,0.8348054314048863,42,3.0,9.853502873085815e-10,2.7454058823169236e-09,2.7862232524596062,,,-0.07157172584883215,6.714991945312608
102,0.4,0.9,linear,7.68657220293e-09,0.4999900099772807,1.6738956635198534e-07,-5.93921816782426e-09,0.8629746942248546,42,3.0,9.853502873085815e-10,2.5886493816554476e-09,2.6271361717731576,,,-0.17459093910769866,0.018610308446327585
102,0.4,1.0,simple,3.599149872210946e-08,0.4997379903684409,1.3476238677814767e-07,,0.8225304261374632,40,3.0,9.853502873085815e-10,2.7418685125488176e-09,2.782633290784385,,,-0.5,4.327715620222403
102,0.4,1.0,linear,7.75050915764193e-09,0.49999313296085857,1.672735465036285e-07,-5.908166742442572e-09,0.846124647761179,40,3.0,9.853502873085815e-10,2.5776489594596054e-09,2.615972200607239,,,-0.5,0.2575119280898444
102,0.4,2.0,simple,4.859350500817529e-08,0.49999636138981646,1.2648052908397786e-07,,0.47922668664058743,20,3.0,9.853502873085815e-10,2.7768973520049325e-09,2.81818292212594,,,,0.0
102,0.4,2.0,linear,3.5408956819471867e-09,0.4999996680532861,1.6989274156600064e-07,-5.909538661410868e-09,0.48179184329533276,20,3.0,9.853502873085815e-10,2.819851343304483e-09,2.8617755326450642,,,,0.0
102,0.4,3.0,simple,,,,,,0,3.0,9.853502873085815e-10,,,,,,
102,0.4,3.0,linear,,,,,,0,3.0,9.853502873085815e-10,,,,,,
102,0.4,4.0,simple,,,,,,0,3.0,9.853502873085815e-10,,,,,,
102,0.4,4.0,linear,,,,,,0,3.0,9.853502873085815e-10,,,,,,
102,0.4,5.0,simple,,,,,,0,3.0,9.853502873085815e-10,,,,,,
102,0.4,5.0,linear,,,,,,0,3.0,9.853502873085815e-10,,,,,,
103,0.4,0.1,simple,6.63102910974248e-09,1.440075732808068,1.1060087854053402e-07,,0.6558224027296526,58,3.0,2.955421848017494e-10,3.913309870590201e-09,13.241121138815634,,,-0.21411139296111148,1.2758788721264458
103,0.4,0.1,linear,6.508665658474952e-09,1.4997177906864858,9.97951118363408e-08,6.586818039199843e-09,0.6868705690840391,58,3.0,2.955421848017494e-10,5.110424137770656e-09,17.29169100241559,,,-0.6322342156990909,2.4904484125574475
103,0.4,0.2,simple,1.480527768074392e-08,0.5043005280259006,1.0548099049473575e-07,,0.8440005194097197,56,3.0,2.955421848017494e-10,2.775570842976566e-09,9.391454031641633,,,-0.2881337800179594,0.3746905381127362
103,0.4,0.2,linear,1.862407639217485e-08,0.5013742795494504,9.90989997601605e-08,1.7903492629626228e-09,0.8571223998218088,56,3.0,2.955421848017494e-10,2.724358597406109e-09,9.218171677365168,,,-0.6654389701463308,0.10337012891661097
103,0.4,0.3,simple,1.2746265144114856e-08,0.506691882385568,1.0721898261813267e-07,,0.7541285899234775,54,3.0,2.955421848017494e-10,2.711954592553747e-09,9.176201341182256,,,-0.5676580454401984,0.7559192318190519
103,0.4,0.3,linear,1.5680254704079462e-08,0.5035339866537112,1.0290618871744632e-07,1.0313805901822396e-09,0.7620133831743292,54,3.0,2.955421848017494e-10,2.6885952303357676e-09,9.097162329429503,,,-0.5375485504066032,1.2617119950180147
103,0.4,0.4,simple,1.1940240863683587e-08,0.49879336941985813,1.0766157786275385e-07,,0.710027625089175,52,3.0,2.955421848017494e-10,2.7362332680691235e-09,9.258350952181654,,,-0.573516138340655,1.0194091367017275
103,0.4,0.4,linear,9.136570943968443e-09,0.5021253235405058,1.1149956635199257e-07,-8.271916859294076e-10,0.7135428193967794,52,3.0,2.955421848017494e-10,2.684810378742701e-09,9.08435586122394,,,-0.5634688775449568,0.8121597664966361
103,0.4,0.5,simple,1.1200063235464397e-08,0.49792376849390524,1.0819518876705885e-07,,0.6076899378821206,50,3.0,2.955421848017494e-10,2.7633771191562096e-09,9.35019520482293,,,-0.39117268176596315,2.704172051013262
103,0.4,0.5,linear,4.444334118568682e-09,0.500157938735515,1.1737337501710427e-07,-2.046914210328992e-09,0.6348129982347219,50,3.0,2.955421848017494e-10,2.6563907032219193e-09,8.988194714077228,,,-0.6027181521950387,1.305381899028535
103,0.4,0.6,simple,1.1738760609373713e-08,0.4990280013512781,1.0783603040654775e-07,,0.5746529122840724,48,3.0,2.955421848017494e-10,2.7657095006795634e-09,9.358087078278892,,,-0.16659000254732093,0.0006884779703620189
103,0.4,0.6,linear,4.1513578968104596e-09,0.5000642757381613,1.1776142438046857e-07,-2.131987697483531e-09,0.5986895613289089,48,3.0,2.955421848017494e-10,2.664157700135023e-09,9.014475215855049,,,-0.5530672640563674,0.46617403790303036
103,0.4,0.7,simple,1.2410131733066704e-08,0.49946471780693785,1.073683721130117e-07,,0.5444409466417734,46,3.0,2.955421848017494e-10,2.7685730797995755e-09,9.367776318148094,,,-0.27620551751724165,1.6674526091131485
103,0.4,0.7,linear,3.943389612038167e-09,0.500032935226006,1.180408051745687e-07,-2.193257155271017e-09,0.5652379367582503,46,3.0,2.955421848017494e-10,2.6625986973098567e-09,9.00920015562562,,,-0.4749395900955015,2.8200190137435097
103,0.4,0.8,simple,1.316404016512056e-08,0.4996870524338463,1.0684380157140988e-07,,0.5174385983646519,44,3.0,2.955421848017494e-10,2.771776489874485e-09,9.378615414018817,,,-0.26531419716312665,0.8794613268369775
103,0.4,0.8,linear,3.959270540147857e-09,0.5000203276013391,1.1806373995045028e-07,-2.207955990645707e-09,0.5345514229184425,44,3.0,2.955421848017494e-10,2.6773438174670127e-09,9.059091916989729,,,-0.1325470753651987,0.1388079786435944
103,0.4,0.9,simple,1.3920043115712713e-08,0.4998055637753737,1.0632285691186809e-07,,0.4898105963546806,42,3.0,2.955421848017494e-10,2.7717539234617713e-09,9.3785390580403,,,-0.21702513226920284,0.47417278397657187
103,0.4,0.9,linear,3.908821300838691e-09,0.5000129900634795,1.1816423723081257e-07,-2.23655541656937e-09,0.5040071600085705,42,3.0,2.955421848017494e-10,2.687010719702305e-09,9.091800960680992,,,-0.23804644644880363,0.2502083701101061
103,0.4,1.0,simple,1.4717927153774437e-08,0.49987756893783875,1.0577924450842355e-07,,0.4633571388874548,40,3.0,2.955421848017494e-10,2.765537330740228e-09,9.35750452205447,,,-0.5,1.2561038894161651
103,0.4,1.0,linear,4.042612798624247e-09,0.5000090521487262,1.18068777812894e-07,-2.2334059282562312e-09,0.4747089293932534,40,3.0,2.955421848017494e-10,2.688189161873333e-09,9.09578835142123,,,-0.5,0.4991332614382403
103,0.4,2.0,simple,2.4994943543211412e-08,0.49999898515761726,9.922138183393491e-08,,0.1999858656402752,20,3.0,2.955421848017494e-10,2.7297442486143284e-09,9.236394629908583,,,,0.0
103,0.4,2.0,linear,1.0123710136828616e-08,0.5000004478075017,1.1355116001631725e-07,-1.9506625834941175e-09,0.2004266921072092,20,3.0,2.955421848017494e-10,2.772357194727622e-09,9.380580293765263,,,,0.0
103,0.4,3.0,simple,,,,,,0,3.0,2.955421848017494e-10,,,,,,
103,0.4,3.0,linear,,,,,,0,3.0,2.955421848017494e-10,,,,,,
103,0.4,4.0,simple,,,,,,0,3.0,2.955421848017494e-10,,,,,,
103,0.4,4.0,linear,,,,,,0,3.0,2.955421848017494e-10,,,,,,
103,0.4,5.0,simple,,,,,,0,3.0,2.955421848017494e-10,,,,,,
103,0.4,5.0,linear,,,,,,0,3.0,2.955421848017494e-10,,,,,,
104,0.4,0.1,simple,4.957119929148782e-09,1.3186488860384147,9.351540940494476e-08,,0.8813812342786772,58,3.0,1.2803263595928582e-09,2.5631789208687514e-09,2.0019730919887007,,,-0.17565228295438118,0.14627470608163254
104,0.4,0.1,linear,4.322268295292111e-08,0.5078802983798962,3.9617262080605456e-08,1.2416824927555544e-08,0.8211488196581532,58,3.0,1.2803263595928582e-09,4.5844751852171624e-09,3.580708270877918,,,-0.6615093469662238,1.5035390113579676
104,0.4,0.2,simple,1.006463681786513e-08,0.5073106945786098,8.932288469336415e-08,,0.784111226273275,56,3.0,1.2803263595928582e-09,2.100481270166109e-09,1.64058269551996,,,-0.12492796614803461,0.19054203704991338
104,0.4,0.2,linear,1.6004799680621243e-08,0.5022774670721611,7.937255059261502e-08,2.7995640940212447e-09,0.8434576170930054,56,3.0,1.2803263595928582e-09,1.7870706207555515e-09,1.3957930393027582,,,-0.653861821408906,0.5898770165809176
104,0.4,0.3,simple,7.214718409686899e-09,0.5057714409271356,9.164503843366557e-08,,0.7152689786817756,54,3.0,1.2803263595928582e-09,1.3490657499544783e-09,1.0536889597301418,,,-0.6098051154415479,0.3779418851642037
104,0.4,0.3,linear,9.7632762246813e-09,0.5026431437175773,8.787401232197532e-08,9.124838754358317e-10,0.7313131755235208,54,3.0,1.2803263595928582e-09,1.47641670703382e-09,1.1531565338569756,,,-0.5381477007209526,1.24491965623095
104,0.4,0.4,simple,6.5094682414138455e-09,0.49870416451546984,9.206284797242701e-08,,0.7099157164590009,52,3.0,1.2803263595928582e-09,1.5191182225710134e-09,1.1865085891491687,,,-0.4748055738810205,1.4875264201062368
104,0.4,0.4,linear,4.838726145685372e-09,0.5012685447865063,9.434405931360797e-08,-4.887097085331162e-10,0.7146371695401532,52,3.0,1.2803263595928582e-09,1.4961429372018542e-09,1.1685637228289398,,,-0.3763247503920893,0.7564572953041435
104,0.4,0.5,simple,6.211002926427684e-09,0.4988101522945285,9.229151123583728e-08,,0.6194450337080353,50,3.0,1.2803263595928582e-09,1.4369083049023329e-09,1.1222984625258106,,,-0.2712435807422241,1.6874796191319015
104,0.4,0.5,linear,2.975291040362333e-09,0.5001176887163918,9.668772161328499e-08,-9.80575616016696e-10,0.6399107160932977,50,3.0,1.2803263595928582e-09,1.4851181135085296e-09,1.1599527748384364,,,-0.30120667272688884,0.7989959623935591
104,0.4,0.6,simple,6.470499601586967e-09,0.4994419222645196,9.211830590685743e-08,,0.5826164992505503,48,3.0,1.2803263595928582e-09,1.5195510150243498e-09,1.186846622065615,,,-0.20449757615721595,0.6340706498665301
104,0.4,0.6,linear,2.8068681101535155e-09,0.5000491244789479,9.691107788970141e-08,-1.0296393070879642e-09,0.6012571220060241,48,3.0,1.2803263595928582e-09,1.4912197303076543e-09,1.1647184478665735,,,-0.2448470005362311,0.5502260103937352
104,0.4,0.7,simple,6.784286734906585e-09,0.4996843239964845,9.189995921352245e-08,,0.5486633124798386,46,3.0,1.2803263595928582e-09,1.4700001136513625e-09,1.1481448480985899,,,-0.3145193375747409,1.2968579328454681
104,0.4,0.7,linear,2.6051413247305657e-09,0.5000239933122695,9.716794531076703e-08,-1.082699995519974e-09,0.5657297007283111,46,3.0,1.2803263595928582e-09,1.4975651785065445e-09,1.169674565618385,,,-0.089496016246709,0.30489649088612975
