potential_file,t_min,model,A,beta,C,M,r2,beta_spread,n_points,t_max_used,sigma_noise,resid_mad,mad_ratio,runs_z,runs_p,rho1_bin,bin_excess,dataset,group
0.4,1.0,simple,1.7394677162306886e-06,0.5000816992479267,-4.4229380102854146e-08,,0.9998038825866694,0.4993948006190919,40,3.0,3.645135598438062e-09,2.807033266864583e-09,0.7700765008762348,,,-0.5,0.18346196651478533,test_iso,10
0.4,1.0,linear,1.8227437897566904e-06,0.4999985493653718,-1.4009478523908752e-07,1.7417265265704056e-08,0.9999099265869407,0.49998288309218547,40,3.0,3.645135598438062e-09,1.8180177453685645e-09,0.49875174634040603,,,-0.5,3.374739591909037,test_iso,10
0.4,2.0,simple,1.358478026613573e-06,0.8000004391879688,4.0254460617579415e-07,,0.999616793098253,0.49999689907052663,20,3.0,3.645135598438062e-09,8.115717234889419e-10,0.22264513941174088,,,,0.0,test_iso,10
0.4,2.0,linear,1.3684702149428282e-06,0.8000002087131866,3.936704437944324e-07,1.6105788301154012e-09,0.9996172785932753,0.5000001416643853,20,3.0,3.645135598438062e-09,8.065990431962343e-10,0.22128094316761807,,,,0.0,test_iso,10
0.4,3.0,simple,,,,,,,0,3.0,3.645135598438062e-09,,,,,,,test_iso,10
0.4,3.0,linear,,,,,,,0,3.0,3.645135598438062e-09,,,,,,,test_iso,10
0.4,4.0,simple,,,,,,,0,3.0,3.645135598438062e-09,,,,,,,test_iso,10
0.4,4.0,linear,,,,,,,0,3.0,3.645135598438062e-09,,,,,,,test_iso,10
0.4,5.0,simple,,,,,,,0,3.0,3.645135598438062e-09,,,,,,,test_iso,10
0.4,5.0,linear,,,,,,,0,3.0,3.645135598438062e-09,,,,,,,test_iso,10
0.4,0.1,simple,1.2741287150311942e-06,0.6930928139431582,3.849685396974697e-07,,0.9984708195823883,0.00014060384467606823,58,3.0,4.038269291108227e-09,2.337688458886432e-08,5.788837470630636,,,-0.3132961564823959,7.591153805169076,test_iso,11
0.4,0.1,linear,1.043283039154693e-06,0.761142678488366,7.039600806495948e-07,-7.064086852785718e-08,0.9987581494703199,0.002756752321247169,58,3.0,4.038269291108227e-09,9.569449121923466e-09,2.3696906848174333,,,-0.6414958620486003,3.0835289047188836,test_iso,11
0.4,0.2,simple,1.5189763265325915e-06,0.591279762821803,1.6331713054690763e-07,,0.9999862000852937,0.0046678452663352354,56,3.0,4.038269291108227e-09,2.6018719197547187e-09,0.6443037182992528,,,-0.5709463147139905,0.24115477874816058,test_iso,11
0.4,0.2,linear,1.5205365906061313e-06,0.5909083661364375,1.614733939036392e-07,2.6314504884013375e-10,0.9999862024616208,0.0024418657818187084,56,3.0,4.038269291108227e-09,2.5542022470185847e-09,0.6324992373942531,,,-0.6175481106497088,0.1942315066604624,test_iso,11
0.4,0.3,simple,1.5186524875478483e-06,0.5911500912001358,1.6378736242937712e-07,,0.9999772201414211,0.08512598768200186,54,3.0,4.038269291108227e-09,2.6743764503029745e-09,0.6622580758028255,,,-0.4242261024408538,0.0625202584767948,test_iso,11
0.4,0.3,linear,1.470982734313424e-06,0.6050848144145073,2.1667717169805074e-07,-5.858456890825467e-09,0.9999799121860137,0.10396793031309526,54,3.0,4.038269291108227e-09,3.2311404022701006e-09,0.8001299986072437,,,-0.346487529678558,0.26006757226670907,test_iso,11
0.4,0.4,simple,1.5237562688243207e-06,0.5889116350033454,1.5862580929861414e-07,,0.9999728650479452,0.08823608833161356,52,3.0,4.038269291108227e-09,2.636612941357926e-09,0.6529066665176153,,,-0.09628176232259228,0.06561795007086502,test_iso,11
0.4,0.4,linear,1.5090880672037494e-06,0.5931749288549797,1.747688934292602e-07,-1.6340034606605137e-09,0.9999727538812759,0.09293314454875956,52,3.0,4.038269291108227e-09,2.815883384626636e-09,0.697299556229909,,,-0.5031275159285785,0.28655160504950344,test_iso,11
0.4,0.5,simple,1.5222960653835772e-06,0.589533726115844,1.599832954432912e-07,,0.999962009488814,0.15164440629451226,50,3.0,4.038269291108227e-09,2.693525270548576e-09,0.6669999141660482,,,-0.5110120258239103,0.4311599593329007,test_iso,11
0.4,0.5,linear,1.5091052358911298e-06,0.5934358410354993,1.746032465945405e-07,-1.510034439461575e-09,0.9999620295262125,0.2933216467823967,50,3.0,4.038269291108227e-09,2.8345111037175824e-09,0.701912353878635,,,-0.5500916789872375,0.4841195771319507,test_iso,11
0.4,0.6,simple,1.5317633202941354e-06,0.5846116798490285,1.5046634476123044e-07,,0.9999516920906668,0.10645771067650206,48,3.0,4.038269291108227e-09,2.771493379980355e-09,0.6863072222753551,,,-0.4536816219352707,0.8814976103026613,test_iso,11
0.4,0.6,linear,1.8508891965097312e-06,0.5000252676941187,-1.953305040785536e-07,2.8518022839258103e-08,0.9999444150426694,0.49971512304088733,48,3.0,4.038269291108227e-09,2.7754560056343294e-09,0.6872884905782639,,,-0.6649210217815857,0.07042831827970036,test_iso,11
0.4,0.7,simple,1.5302872250774172e-06,0.5851419654698643,1.5188601969497135e-07,,0.9999345546030367,0.08470410063121836,46,3.0,4.038269291108227e-09,3.0272312558008357e-09,0.7496358062267979,,,-0.5910823435300192,0.7243734655361909,test_iso,11
0.4,0.7,linear,1.8381410930287239e-06,0.5000076700695095,-1.8054018987825289e-07,2.5814609250399543e-08,0.9999351099926845,0.4998781941159575,46,3.0,4.038269291108227e-09,2.1252859066165674e-09,0.5262863255048854,,,-0.515114579870672,0.10834738003534077,test_iso,11
0.4,0.8,simple,1.7288066274293244e-06,0.500260234930626,-4.8140031145996994e-08,,0.9996979424019898,0.4984224896441258,44,3.0,4.038269291108227e-09,4.2444359634585584e-09,1.0510532254013583,,,-0.15558540570719182,0.23832511164270456,test_iso,11
0.4,0.8,linear,1.82885281186941e-06,0.5000017519273297,-1.7007509153543687e-07,2.398233532836551e-08,0.9999205791924605,0.4999412803234398,44,3.0,4.038269291108227e-09,2.5569882688479453e-09,0.6331891423085922,,,-0.6191493468592685,0.1755047864852488,test_iso,11
0.4,0.9,simple,1.719552899063738e-06,0.5001535099279969,-4.17362171509717e-08,,0.999724695527281,0.49904784465083,42,3.0,4.038269291108227e-09,4.710381034246659e-09,1.1664355927472048,,,-0.15983273784069674,0.13718138866152083,test_iso,11
0.4,0.9,linear,1.8170632656131466e-06,0.4999975896644811,-1.5706540216264791e-07,2.177442310764965e-08,0.9999030021670401,0.49996639508032414,42,3.0,4.038269291108227e-09,2.7619379452009428e-09,0.6839410019738879,,,-0.6143250838097857,0.46794842017942373,test_iso,11
0.4,1.0,simple,1.7122815322231598e-06,0.5000991479750755,-3.6761617820072956e-08,,0.9997187035101494,0.4994134305279497,40,3.0,4.038269291108227e-09,3.773194510552031e-09,0.934359310524472,,,-0.5,0.8483158316144687,test_iso,11
0.4,1.0,linear,3.1309560575016878e-06,0.30000098602525094,-1.5317034913919862e-06,7.969301224035154e-08,0.9998830285750049,0.49998067004234903,40,3.0,4.038269291108227e-09,2.470267110009984e-09,0.6117143092584758,,,-0.5,0.16385273581442156,test_iso,11
0.4,2.0,simple,1.622941716963132e-06,0.5000006970238898,2.033392778292248e-08,,0.999588543495007,0.4999940702279192,20,3.0,4.038269291108227e-09,1.6466482363201703e-09,0.4077608791335158,,,,0.0,test_iso,11
0.4,2.0,linear,2.7262146292166463e-06,0.2999999850481157,-1.1327255363277489e-06,4.330753414096334e-08,0.9996031732860786,0.4999999330514637,20,3.0,4.038269291108227e-09,1.6676278060912049e-09,0.4129560675319787,,,,0.0,test_iso,11
0.4,3.0,simple,,,,,,,0,3.0,4.038269291108227e-09,,,,,,,test_iso,11
0.4,3.0,linear,,,,,,,0,3.0,4.038269291108227e-09,,,,,,,test_iso,11
0.4,4.0,simple,,,,,,,0,3.0,4.038269291108227e-09,,,,,,,test_iso,11
0.4,4.0,linear,,,,,,,0,3.0,4.038269291108227e-09,,,,,,,test_iso,11
0.4,5.0,simple,,,,,,,0,3.0,4.038269291108227e-09,,,,,,,test_iso,11
0.4,5.0,linear,,,,,,,0,3.0,4.038269291108227e-09,,,,,,,test_iso,11
0.4,0.1,simple,1.2326610272924087e-06,0.6893403535231344,3.704180221924533e-07,,0.9984136153272053,0.00014155323716669166,58,3.0,3.742632754220186e-09,2.0533589776214864e-08,5.486402520541517,,,-0.3455054617143927,9.011744551259019,test_iso,12
0.4,0.1,linear,1.0315079075402054e-06,0.7497156377842417,6.470232388858587e-07,-6.058948607528874e-08,0.9986396189478153,0.0013387529661392783,58,3.0,3.742632754220186e-09,6.599869189261509e-09,1.763429548843527,,,-0.6267857631939573,3.4029789018266547,test_iso,12
0.4,0.2,simple,1.450246236408385e-06,0.5943596876792269,1.7319667296990634e-07,,0.9999798267354972,0.004764164902296364,56,3.0,3.742632754220186e-09,2.394849505714017e-09,0.6398836495548726,,,-0.6289441583356212,0.7089404361541655,test_iso,12
0.4,0.2,linear,1.4449499372895137e-06,0.59569510393646,1.7942635841141357e-07,-8.776621964529887e-10,0.9999798657264,0.0025649898546179495,56,3.0,3.742632754220186e-09,2.414811665529146e-09,0.6452173707949862,,,-0.5982506345348949,0.8412377499178411,test_iso,12
0.4,0.3,simple,1.43570084066609e-06,0.5996747196333577,1.867710412069488e-07,,0.9999682232324639,0.08853889497360456,54,3.0,3.742632754220186e-09,2.735954128459442e-09,0.7310239363919384,,,-0.20791515042989137,0.24843505113330258,test_iso,12
0.4,0.3,linear,1.3761441973054318e-06,0.6167468680432373,2.561217208485034e-07,-9.454375821634397e-09,0.999973340674346,0.11830533673321131,54,3.0,3.742632754220186e-09,2.1540629154071567e-09,0.5755474974076041,,,-0.5702854081761517,0.37286531676344536,test_iso,12
0.4,0.4,simple,1.457304183182827e-06,0.5908637662728862,1.6634860454658623e-07,,0.9999762925943854,0.09008421384238297,52,3.0,3.742632754220186e-09,2.4280601145980636e-09,0.6487572449795368,,,-0.1976394214229138,0.07297447044681939,test_iso,12
0.4,0.4,linear,1.4288115550141159e-06,0.5995010123679426,1.9800923990576955e-07,-3.3977609557038652e-09,0.9999763764951728,0.09924010216517709,52,3.0,3.742632754220186e-09,2.2478769343099142e-09,0.6006138143731073,,,-0.00652080859475219,0.5262284149105475,test_iso,12
0.4,0.5,simple,1.4554680786367476e-06,0.5918098860640051,1.6813801383018804e-07,,0.9999671671506344,0.1533041307671813,50,3.0,3.742632754220186e-09,2.433848775208261e-09,0.6503039264175353,,,-0.32380789477790245,0.21883447129871866,test_iso,12
0.4,0.5,linear,1.4091923636822693e-06,0.6066176399123794,2.193464025302832e-07,-5.266173264660936e-09,0.9999674599430131,0.3064996958796927,50,3.0,3.742632754220186e-09,2.1838600786312137e-09,0.5835090488557011,,,-0.5396887230373758,0.9617554619972235,test_iso,12
0.4,0.6,simple,1.455382564069244e-06,0.5917987483840343,1.6825901723780432e-07,,0.9999558220804144,0.1104510449453639,48,3.0,3.742632754220186e-09,2.3431108382096898e-09,0.626059512669952,,,-0.6402385153973188,0.43183156971806225,test_iso,12
0.4,0.6,linear,1.7827300613887729e-06,0.5000431334497183,-1.8618470156378756e-07,2.9088003704511382e-08,0.999931656003828,0.4997547273398454,48,3.0,3.742632754220186e-09,2.5203223227536576e-09,0.6734089311626279,,,-0.6312494065783443,0.49352621507303335,test_iso,12
0.4,0.7,simple,1.4591947384434225e-06,0.5895497814500239,1.6436473979453364e-07,,0.9999434483025867,0.08909283641450416,46,3.0,3.742632754220186e-09,2.2068947118969432e-09,0.5896637091652802,,,-0.6251322359691847,0.6502558207738316,test_iso,12
0.4,0.7,linear,1.7661867798908285e-06,0.5000168840946723,-1.6691094849751068e-07,2.5543676958847884e-08,0.9999317247823595,0.4998956026272087,46,3.0,3.742632754220186e-09,2.3237333762637682e-09,0.6208820177837462,,,-0.6646820149755337,0.03392028778057187,test_iso,12
0.4,0.8,simple,1.6573251740085561e-06,0.5002582180150124,-3.542260413692749e-08,,0.9997076603882232,0.49844051208944407,44,3.0,3.742632754220186e-09,4.073336541766107e-09,1.0883612711327395,,,-0.18018872783507156,0.3989669727865147,test_iso,12
0.4,0.8,linear,1.751927701752999e-06,0.5000054657300489,-1.5072275814201615e-07,2.267736868384355e-08,0.9999242661534496,0.49994812738830974,44,3.0,3.742632754220186e-09,2.1234738374255133e-09,0.5673743529955185,,,-0.6638587139230309,0.08823430804497394,test_iso,12
0.4,0.9,simple,1.6481431478759484e-06,0.5001455110668921,-2.9062614180094428e-08,,0.9997546042219926,0.4990537266525805,42,3.0,3.742632754220186e-09,3.2427721770856783e-09,0.8664414571344555,,,-0.171361790083142,0.11984973174366852,test_iso,12
0.4,0.9,linear,1.7369162275217195e-06,0.4999989952677426,-1.3405765265405897e-07,1.9823303950713028e-08,0.9999154830195575,0.49996928893214465,42,3.0,3.742632754220186e-09,2.296498977563949e-09,0.6136052154661504,,,-0.6653323503163016,0.12685805467163008,test_iso,12
0.4,1.0,simple,1.6405725568303216e-06,0.5000838276038033,-2.3873647188923614e-08,,0.9997821219064245,0.4994047380897705,40,3.0,3.742632754220186e-09,2.4805412043347996e-09,0.662779750841903,,,-0.5,0.47018082455705984,test_iso,12
0.4,1.0,linear,2.9786048706656847e-06,0.3000002651817393,-1.432703533903899e-06,7.338546103450073e-08,0.9999181608762523,0.49997923352238094,40,3.0,3.742632754220186e-09,1.9404799541594925e-09,0.5184799261886999,,,-0.5,0.3658294348708099,test_iso,12
0.4,2.0,simple,1.5645350615509238e-06,0.5000011464077297,2.4806346676084548e-08,,0.9995270820468855,0.4999945917212394,20,3.0,3.742632754220186e-09,1.7465877748789396e-09,0.4666735663309446,,,,0.0,test_iso,12
0.4,2.0,linear,1.13208279925737e-06,0.8000000576986247,5.276075091010255e-07,-2.3006520168698518e-08,0.999559028437251,0.5000000333948518,20,3.0,3.742632754220186e-09,1.734908269777014e-09,0.46355290078107036,,,,0.0,test_iso,12
0.4,3.0,simple,,,,,,,0,3.0,3.742632754220186e-09,,,,,,,test_iso,12
0.4,3.0,linear,,,,,,,0,3.0,3.742632754220186e-09,,,,,,,test_iso,12
0.4,4.0,simple,,,,,,,0,3.0,3.742632754220186e-09,,,,,,,test_iso,12
0.4,4.0,linear,,,,,,,0,3.0,3.742632754220186e-09,,,,,,,test_iso,12
0.4,5.0,simple,,,,,,,0,3.0,3.742632754220186e-09,,,,,,,test_iso,12
0.4,5.0,linear,,,,,,,0,3.0,3.742632754220186e-09,,,,,,,test_iso,12
0.4,0.1,simple,1.2280109385508495e-06,0.6990917509201844,3.9540247860004687e-07,,0.998863344565812,0.00014662391021502685,58,3.0,3.249905192740265e-09,2.4943871589403228e-08,7.675261310737183,,,-0.2687560436821998,6.026339225557513,test_iso,13
0.4,0.1,linear,9.702425595766128e-07,0.77990505547334,7.542246655469421e-07,-8.076609900840926e-08,0.9992620710611366,0.0005023815503686357,58,3.0,3.249905192740265e-09,1.053407974013476e-08,3.2413498595793193,,,-0.6524768712778537,3.0005042939646818,test_iso,13
0.4,0.2,simple,1.476505425726063e-06,0.5939526275662105,1.713651849664099e-07,,0.9999834798387832,0.004801351996263636,56,3.0,3.249905192740265e-09,2.7616770349821714e-09,0.8497715690757034,,,-0.6662868768089506,0.04092020447809255,test_iso,13
0.4,0.2,linear,1.4652232479946468e-06,0.5967518767647273,1.8464677934534716e-07,-1.8769836699747903e-09,0.9999836461919573,0.002552462239860942,56,3.0,3.249905192740265e-09,2.7614821162282274e-09,0.8497115923248802,,,-0.5737978508734289,0.34555706874200653,test_iso,13
0.4,0.3,simple,1.4665945228940817e-06,0.5971866088794167,1.8061433483164217e-07,,0.9999719860557973,0.08635231244025998,54,3.0,3.249905192740265e-09,2.8647462806316016e-09,0.8814861082812375,,,-0.05710640429965012,0.6614983672336838,test_iso,13
0.4,0.3,linear,1.4206043594885358e-06,0.6100372096753605,2.344441682277054e-07,-7.482701964338193e-09,0.9999755350084251,0.10886445290328184,54,3.0,3.249905192740265e-09,2.604716387924215e-09,0.8014745764715561,,,-0.48188243736694875,0.6238623063411961,test_iso,13
0.4,0.4,simple,1.4856514883568594e-06,0.5897924692127676,1.6262395281139382e-07,,0.9999765509184672,0.08908730603642367,52,3.0,3.249905192740265e-09,2.5488649880387977e-09,0.7842890290253783,,,-0.02444640691924381,0.3431719427311494,test_iso,13
0.4,0.4,linear,1.4680524474643995e-06,0.5950243029077306,1.820573562152314e-07,-2.0077320645505862e-09,0.9999764503172288,0.09477757887573313,52,3.0,3.249905192740265e-09,2.51549805156825e-09,0.7740219798372717,,,-0.23549071894638543,0.12148353825867327,test_iso,13
0.4,0.5,simple,1.4855823841347992e-06,0.5898747519596569,1.6268861454382706e-07,,0.9999680031715826,0.15196101096917508,50,3.0,3.249905192740265e-09,2.5746687583216472e-09,0.7922288822680178,,,-0.16834487730021339,0.0035200296601487304,test_iso,13
0.4,0.5,linear,1.488447271731292e-06,0.5889314006891819,1.595484589141964e-07,3.0413357514387707e-10,0.9999680019184352,0.28881905106080724,50,3.0,3.249905192740265e-09,2.5756337567211594e-09,0.7925258135144024,,,-0.18756292728052235,0.03977936663259714,test_iso,13
0.4,0.6,simple,1.48397431460611e-06,0.5906435664695222,1.6433380777516811e-07,,0.9999570282268525,0.10949884167929769,48,3.0,3.249905192740265e-09,2.5398370676668955e-09,0.7815111263369956,,,-0.3808278846157088,0.5493393186867842,test_iso,13
0.4,0.6,linear,1.8146511101197606e-06,0.5000347108267266,-1.9394846024019608e-07,2.957359775207197e-08,0.9999411821998463,0.49973505472584395,48,3.0,3.249905192740265e-09,2.734805666670023e-09,0.8415032145488777,,,-0.6626681767625994,0.19293424575945925,test_iso,13
0.4,0.7,simple,1.4815201405587988e-06,0.5918683553836716,1.6682674333885377e-07,,0.9999427384763703,0.09139703211468164,46,3.0,3.249905192740265e-09,2.5188265849590344e-09,0.7750461738347518,,,-0.6658356706351328,0.07675892868397478,test_iso,13
0.4,0.7,linear,1.8021901350205429e-06,0.5000149962824868,-1.7942885626419169e-07,2.6902946148817497e-08,0.9999336840028924,0.4998912200588973,46,3.0,3.249905192740265e-09,2.6356060957794997e-09,0.8109793792345066,,,-0.1953217741916979,0.05274110705389223,test_iso,13
0.4,0.8,simple,1.6882096641045337e-06,0.5002767983642364,-4.1415361327162734e-08,,0.9996754989753854,0.4984534785881277,44,3.0,3.249905192740265e-09,3.993292579282536e-09,1.2287412531918998,,,-0.1617985216959665,0.11409835541594422,test_iso,13
0.4,0.8,linear,1.7911325749997834e-06,0.5000059216791308,-1.6685652734228983e-07,2.4671970943296648e-08,0.9999225598086066,0.49994800683879104,44,3.0,3.249905192740265e-09,2.3834117822151866e-09,0.7333788651863823,,,-0.6379998747166427,0.2859479144028089,test_iso,13
0.4,0.9,simple,1.6784873335004785e-06,0.5001601326447316,-3.468315103235077e-08,,0.9997175369021285,0.49906490839167006,42,3.0,3.249905192740265e-09,3.507486730344894e-09,1.0792581698013906,,,-0.1623403697955619,0.08455066981474865,test_iso,13
0.4,0.9,linear,1.7769101242108318e-06,0.5000000886315451,-1.5109146867459048e-07,2.197820842726801e-08,0.9999081835834301,0.49997041330815123,42,3.0,3.249905192740265e-09,2.185567177187316e-09,0.6725018262285007,,,-0.6339919736278665,0.42636812258304735,test_iso,13
0.4,1.0,simple,1.6705469581117885e-06,0.5000967115817243,-2.9241888575610327e-08,,0.9997345532831552,0.4994161673506258,40,3.0,3.249905192740265e-09,3.373209193409727e-09,1.0379407993023617,,,-0.5,0.4593854282375661,test_iso,13
0.4,1.0,linear,3.051015939430361e-06,0.30000113167098896,-1.4837317654380056e-06,7.724369406212939e-08,0.9998897769250994,0.49998139215184456,40,3.0,3.249905192740265e-09,2.3028624276919125e-09,0.7085937253911637,,,-0.5,0.24413257327498505,test_iso,13
0.4,2.0,simple,1.590653462507545e-06,0.5000011613073765,2.1971504997990346e-08,,0.9992748652524145,0.4999945884651812,20,3.0,3.249905192740265e-09,2.4612124352751147e-09,0.7573182260125755,,,,0.0,test_iso,13
0.4,2.0,linear,1.1516063554775462e-06,0.8000000620908232,5.326121054789612e-07,-2.3290052719359164e-08,0.9993076026654343,0.5000000366624794,20,3.0,3.249905192740265e-09,2.2932323131212156e-09,0.7056305267747214,,,,0.0,test_iso,13
0.4,3.0,simple,,,,,,,0,3.0,3.249905192740265e-09,,,,,,,test_iso,13
0.4,3.0,linear,,,,,,,0,3.0,3.249905192740265e-09,,,,,,,test_iso,13
0.4,4.0,simple,,,,,,,0,3.0,3.249905192740265e-09,,,,,,,test_iso,13
0.4,4.0,linear,,,,,,,0,3.0,3.249905192740265e-09,,,,,,,test_iso,13
0.4,5.0,simple,,,,,,,0,3.0,3.249905192740265e-09,,,,,,,test_iso,13
0.4,5.0,linear,,,,,,,0,3.0,3.249905192740265e-09,,,,,,,test_iso,13
0.4,0.1,simple,1.0670088860398372e-06,0.7170583512654096,3.920375369315942e-07,,0.996745033567647,0.00010883809069350825,58,3.0,3.3484507050362054e-09,2.395604472067842e-08,7.154366849315583,,,-0.35331827610209454,15.217739844083294,test_iso,14
0.4,0.1,linear,8.811895044772103e-07,0.7829594193382855,6.533615407894101e-07,-6.002712508524503e-08,0.9970241310986616,0.002786592943825439,58,3.0,3.3484507050362054e-09,1.0558938832980603e-08,3.1533804027933074,,,-0.5987152151120525,5.5479223321054825,test_iso,14
0.4,0.2,simple,1.3077557165883657e-06,0.5948325863479901,1.7427458494522595e-07,,0.9999765269904287,0.0038909703949685515,56,3.0,3.3484507050362054e-09,2.5029149265710446e-09,0.7474844777635696,,,-0.522176901613293,1.3633151096629732,test_iso,14
0.4,0.2,linear,1.3214582308635497e-06,0.5910415036346415,1.5813989908077747e-07,2.278151954200736e-09,0.9999768165616426,0.009686773774740809,56,3.0,3.3484507050362054e-09,2.211309635481693e-09,0.6603978467282776,,,-0.41781089900296636,0.5181473036436299,test_iso,14
0.4,0.3,simple,1.2966983886429197e-06,0.5991343825529638,1.845741390122938e-07,,0.9999630408894967,0.087994858852106,54,3.0,3.3484507050362054e-09,2.107495672588524e-09,0.6293942656580744,,,-0.4660647186106071,2.201714175684822,test_iso,14
0.4,0.3,linear,1.2899386330030345e-06,0.6011593595308852,1.9335550046054922e-07,-1.6983422286919185e-09,0.9999644544187886,0.10007897359714057,54,3.0,3.3484507050362054e-09,2.2354606940278328e-09,0.6676104535944368,,,-0.6381042216967723,0.9481675148226272,test_iso,14
0.4,0.4,simple,1.3164165267466846e-06,0.5902048472716682,1.6591152487811268e-07,,0.9999648920926307,0.08944073429347499,52,3.0,3.3484507050362054e-09,2.7990181102068776e-09,0.8359143845232785,,,-0.6202845807848688,1.8736679223020136,test_iso,14
0.4,0.4,linear,1.4104649540829595e-06,0.5611699321446778,6.100315164182885e-08,1.1315606354851973e-08,0.9999702170328106,0.061009200163041455,52,3.0,3.3484507050362054e-09,1.561842068290412e-09,0.4664372289970817,,,-0.6613267789763142,0.2503748891626788,test_iso,14
0.4,0.5,simple,1.3132467341309937e-06,0.5918427026142422,1.6893731225416388e-07,,0.999952750936088,0.15313719247762586,50,3.0,3.3484507050362054e-09,2.4473622755312315e-09,0.7308939241214749,,,-0.6493300983552117,1.2970897003417692,test_iso,14
0.4,0.5,linear,1.3875582969613438e-06,0.5674882262797923,8.653218096346966e-08,8.486436305551655e-09,0.9999596324858686,0.26739530986969934,50,3.0,3.3484507050362054e-09,1.7410132003520342e-09,0.5199458954953345,,,-0.6605636352312636,0.49833275074975164,test_iso,14
0.4,0.6,simple,1.2916831776383767e-06,0.6033301459042272,1.900934618598354e-07,,0.9999339267021107,0.11923970014670898,48,3.0,3.3484507050362054e-09,1.912747751924693e-09,0.5712336601067004,,,-0.6336216590682023,1.6473823610956855,test_iso,14
0.4,0.6,linear,1.6182504275427881e-06,0.5000086122333887,-1.6317529046513101e-07,2.882829094118388e-08,0.9999489933707597,0.49968357880001085,48,3.0,3.3484507050362054e-09,1.28060882788073e-09,0.3824481650438044,,,-0.4004463846161788,0.9235677616073881,test_iso,14
0.4,0.7,simple,1.3005308252108271e-06,0.5992271518883205,1.816718968070935e-07,,0.9999172015909259,0.09871912740322275,46,3.0,3.3484507050362054e-09,2.175171522996339e-09,0.649605359196357,,,-0.644167537459119,1.3699772284303922,test_iso,14
0.4,0.7,linear,1.6099135660814836e-06,0.4999966265224377,-1.535186469526557e-07,2.7067633001661885e-08,0.9999372128075131,0.4998607958245682,46,3.0,3.3484507050362054e-09,9.867398039212354e-10,0.2946854801945087,,,-0.5214307432445002,1.3085370496530553,test_iso,14
0.4,0.8,simple,1.4960214560090872e-06,0.5003108358545509,-1.521651157999252e-08,,0.9995704831720839,0.4985029226246862,44,3.0,3.3484507050362054e-09,4.691291655473966e-09,1.4010335133254535,,,-0.12058539432889043,3.1641321929398845,test_iso,14
0.4,0.8,linear,1.6044710508200218e-06,0.49999315017452156,-1.4739417686998183e-07,2.599744716469134e-08,0.9999198709112471,0.4999280955404904,44,3.0,3.3484507050362054e-09,9.496716376146987e-10,0.2836152362005372,,,-0.6514569210894992,0.08788672683167442,test_iso,14
0.4,0.9,simple,1.4878905108747835e-06,0.5002037910285302,-9.591730215655486e-09,,0.9995606647596474,0.49911736155935627,42,3.0,3.3484507050362054e-09,4.820383534578123e-09,1.4395862323217337,,,-0.055800788386182916,10.190058666210627,test_iso,14
0.4,0.9,linear,2.799269327865904e-06,0.3000015028873348,-1.3981923294108305e-06,8.137922322449035e-08,0.9999087140334757,0.49996034325622857,42,3.0,3.3484507050362054e-09,1.4747741659230609e-09,0.4404347848707884,,,-0.3715152806086544,3.417185447036289,test_iso,14
0.4,1.0,simple,1.481390166251399e-06,0.5001476260323631,-5.142623280577008e-09,,0.9995025853564105,0.49947302921283604,40,3.0,3.3484507050362054e-09,4.379611149307999e-09,1.307951508057409,,,-0.5,5.773808160546291,test_iso,14
0.4,1.0,linear,2.787068247227196e-06,0.30000068323650975,-1.3851835086716863e-06,7.989613820817964e-08,0.9998827263601313,0.4999788919002216,40,3.0,3.3484507050362054e-09,1.8554043256905992e-09,0.5541082993696147,,,-0.5,1.54673290143405,test_iso,14
0.4,2.0,simple,1.3990763065974196e-06,0.5000009847937258,4.827882474542253e-08,,0.9999460552995958,0.49999456653611113,20,3.0,3.3484507050362054e-09,3.426235882834924e-10,0.10232301994715726,,,,0.0,test_iso,14
0.4,2.0,linear,2.3890041000190527e-06,0.29999999667694194,-9.844360350283784e-07,4.098370058015244e-08,0.9999695928394786,0.499999963096808,20,3.0,3.3484507050362054e-09,2.239388175808855e-10,0.066878337866546,,,,0.0,test_iso,14
0.4,3.0,simple,,,,,,,0,3.0,3.3484507050362054e-09,,,,,,,test_iso,14
0.4,3.0,linear,,,,,,,0,3.0,3.3484507050362054e-09,,,,,,,test_iso,14
0.4,4.0,simple,,,,,,,0,3.0,3.3484507050362054e-09,,,,,,,test_iso,14
0.4,4.0,linear,,,,,,,0,3.0,3.3484507050362054e-09,,,,,,,test_iso,14
0.4,5.0,simple,,,,,,,0,3.0,3.3484507050362054e-09,,,,,,,test_iso,14
0.4,5.0,linear,,,,,,,0,3.0,3.3484507050362054e-09,,,,,,,test_iso,14
0.4,0.1,simple,1.0596223799742746e-06,0.7127284673338422,3.8242058200120623e-07,,0.9970337005679939,0.00011201608264432839,58,3.0,3.250953549254026e-09,2.170457347946121e-08,6.676371455520061,,,-0.31415938460763215,3.970924130211981,test_iso,15
0.4,0.1,linear,8.768115951177917e-07,0.7778010465566153,6.385581640949622e-07,-5.839588909555092e-08,0.9973031895122174,0.002633644521058409,58,3.0,3.250953549254026e-09,9.964756643366339e-09,3.0651796441855907,,,-0.6432559863602713,1.2193203339651946,test_iso,15
0.4,0.2,simple,1.2945323008006409e-06,0.5931751296083637,1.6984029445535583e-07,,0.999972216266458,0.003597571149547729,56,3.0,3.250953549254026e-09,3.764595474364185e-09,1.1579973128893277,,,-0.5524238698540598,1.2493659592587838,test_iso,15
