Ep,bg,bic_margin,cluster,comp,file,fit_line,fwhm,ip,order,order_src,polarity,pon,scan,solution,status,transform_mode
0.530061999998472,Cv1,-14.248159080641699,0,2,Cv3,joint_locks,0.4385427821954176,-5.595950048635232e-08,0.5,baseline_0.5,-1,9.504971843383437,0,blank,multi_resolved,continuous
0.574645999998108,Cv1,-96.84516006219087,1,0,Cv3,joint_locks,1.3730024412624295,-9.273626697151823e-08,0.5,baseline_0.5,-1,6.79964281619067,2,blank,single_resolved,continuous
0.014861550001527645,Cv1,-2.026602952471876,2,0,Cv3,joint_locks,0.37055737673801226,1.670991877865202e-08,0.5,baseline_0.5,1,5.04554499798448,3,blank,unresolved_composite,continuous
0.2774150000015277,Cv1,-2.026602952471876,2,1,Cv3,joint_locks,2.5637645687675277,6.460483500102761e-08,0.5,baseline_0.5,1,7.393449993066089,3,blank,unresolved_composite,continuous
0.49043099999847234,Cv1,-2.026602952471876,2,2,Cv3,joint_locks,3.181102332712896,6.69211998987529e-08,0.5,baseline_0.5,1,6.87186481600858,3,blank,unresolved_composite,continuous
0.356677000001528,Cv1,-56.664268060762424,0,0,Cv3,frozen,5.484552279010322,-7.14504686861497e-07,0.5,baseline_0.5,-1,36.481647275557386,0,blank,multi_resolved,per_scan
0.18329200000152787,Cv1,-56.664268060762424,0,1,Cv3,frozen,6.143680752718571,6.538350078898936e-07,0.5,baseline_0.5,1,30.103306239920027,0,blank,multi_resolved,per_scan
0.5647379999984723,Cv1,-56.664268060762424,0,2,Cv3,frozen,0.38857053880597675,3.068396474809257e-08,0.5,baseline_0.5,1,5.593788458819995,0,blank,multi_resolved,per_scan
0.5746459999697302,Cv1,-131.57612237012472,1,0,Cv3,frozen,1.0391883251035068,-6.401800180312836e-08,0.5,baseline_0.5,-1,5.40869225364171,2,blank,single_resolved,per_scan
0.5746460000019543,Cv1,-385.29415175027634,2,0,Cv3,frozen,0.4869948336312733,-9.624457333008041e-08,0.5,baseline_0.5,-1,10.03074569562944,3,blank,single_resolved,per_scan
0.4151800665850086,Cv1,-14.608532428820354,0,0,Cv3,frozen_locks,6.131165859908472,-7.563543361426664e-07,0.5,baseline_0.5,-1,38.23476444710706,0,blank,multi_resolved,per_scan
0.282368999998473,Cv1,-14.608532428820354,0,1,Cv3,frozen_locks,8.131993779034426,7.032767437969883e-07,0.5,baseline_0.5,1,30.982955790439483,0,blank,multi_resolved,per_scan
0.5647379999984723,Cv1,-14.608532428820354,0,2,Cv3,frozen_locks,0.5964509812552818,3.608328124587849e-08,0.5,baseline_0.5,1,5.290250330467277,0,blank,multi_resolved,per_scan
0.574645998427116,Cv1,-131.57612303853648,1,0,Cv3,frozen_locks,1.0391317423632882,-6.401895707543922e-08,0.5,baseline_0.5,-1,5.408779597685833,2,blank,single_resolved,per_scan
0.5746460000004442,Cv1,-385.29620022666745,2,0,Cv3,frozen_locks,0.4885262730658245,-9.628341891651184e-08,0.5,baseline_0.5,-1,10.03201014960868,3,blank,single_resolved,per_scan
0.45575399999845284,Cv1,-14.262660216383438,0,0,Cv3,joint_locks,3.835998578462161,-2.428594329993797e-07,0.5,baseline_0.5,-1,14.543801893919353,0,blank,multi_resolved,per_scan
0.5647379883433564,Cv1,-14.262660216383438,0,1,Cv3,joint_locks,0.44516097089525786,6.207758510850111e-08,0.5,baseline_0.5,1,10.503687971264668,0,blank,multi_resolved,per_scan
0.530061999998472,Cv1,-14.262660216383438,0,2,Cv3,joint_locks,0.4376718307497533,-5.5903789603490485e-08,0.5,baseline_0.5,-1,9.50308776020215,0,blank,multi_resolved,per_scan
0.5746459999995712,Cv1,-97.18829664977306,1,0,Cv3,joint_locks,1.3795815140277028,-9.321941051263957e-08,0.5,baseline_0.5,-1,6.816407270493084,2,blank,single_resolved,per_scan
0.5746466960514541,Cv1,-10.071673084198665,2,0,Cv3,joint_locks,0.37895857743369515,-1.2625164497783492e-07,0.5,baseline_0.5,-1,13.672883984796679,3,blank,single_resolved,per_scan
0.17459386110180172,Cv3,-517.8331557935842,0,0,Cv4,frozen,0.9630967697128573,2.1434943669661774e-06,0.5,baseline_0.5,1,73.23577735468206,0,sample,single_resolved,continuous
0.18398678265619361,Cv3,-824.5526059122266,1,0,Cv4,frozen,0.9733860186457984,2.304030965709611e-06,0.5,baseline_0.5,1,74.16320854762724,1,sample,multi_resolved,continuous
0.16941695851615052,Cv3,-824.5526059122266,1,1,Cv4,frozen,0.9598522992366979,-2.64074132273684e-06,0.5,baseline_0.5,-1,83.14301441357202,0,sample,multi_resolved,continuous
0.18102259207135024,Cv3,-845.2919529935091,2,0,Cv4,frozen,0.970635387427279,2.180369857823295e-06,0.5,baseline_0.5,1,97.68080807279259,2,sample,multi_resolved,continuous
0.18542471177042347,Cv3,-845.2919529935091,2,1,Cv4,frozen,0.9659277615500951,-2.1732977275813563e-06,0.5,baseline_0.5,-1,72.81243242449246,1,sample,multi_resolved,continuous
0.17833039146344015,Cv3,-24.925208905139243,3,0,Cv4,frozen,0.9693132479000061,2.1892705929771287e-06,0.5,baseline_0.5,1,82.35309625664328,3,sample,multi_resolved,continuous
0.18118714028598676,Cv3,-24.925208905139243,3,1,Cv4,frozen,0.9836570322202064,-2.2735101507084703e-06,0.5,baseline_0.5,-1,101.79071603125665,2,sample,multi_resolved,continuous
0.5994147437715961,Cv3,-24.925208905139243,3,2,Cv4,frozen,0.4455859726374492,-1.0391911822345175e-06,0.5,baseline_0.5,-1,61.04654834796177,2,sample,multi_resolved,continuous
0.59699676173696,Cv3,-24.925208905139243,3,3,Cv4,frozen,0.4433426488965728,8.012482945035579e-07,0.5,baseline_0.5,1,49.42148909854519,2,sample,multi_resolved,continuous
0.176192432443284,Cv3,-1317.1318111662217,4,0,Cv4,frozen,0.9816429946257641,2.5515347604232953e-06,0.5,baseline_0.5,1,90.55307439085496,4,sample,multi_resolved,continuous
0.1706966535891685,Cv3,-1317.1318111662217,4,1,Cv4,frozen,0.9516776669650197,-2.483776161489957e-06,0.5,baseline_0.5,-1,89.45164855890327,3,sample,multi_resolved,continuous
0.17459386110117686,Cv3,-517.8331557935838,0,0,Cv4,frozen_locks,0.9630967697094501,2.1434943669644215e-06,0.5,baseline_0.5,1,73.23577735475644,0,sample,single_resolved,continuous
0.18398678272249178,Cv3,-824.5526053382503,1,0,Cv4,frozen_locks,0.9733860188513419,2.304030967102953e-06,0.5,baseline_0.5,1,74.16320856229146,1,sample,multi_resolved,continuous
0.16941695858131187,Cv3,-824.5526053382503,1,1,Cv4,frozen_locks,0.9598522990171674,-2.6407413227291786e-06,0.5,baseline_0.5,-1,83.1430144277916,0,sample,multi_resolved,continuous
0.18102260515727064,Cv3,-845.2919530257659,2,0,Cv4,frozen_locks,0.9706352929756622,2.1803700350293634e-06,0.5,baseline_0.5,1,97.68081570153598,2,sample,multi_resolved,continuous
0.18542470328357935,Cv3,-845.2919530257659,2,1,Cv4,frozen_locks,0.9659275669971777,-2.1732977167599522e-06,0.5,baseline_0.5,-1,72.81243889011026,1,sample,multi_resolved,continuous
0.17861268314157,Cv3,-390.2010990573069,3,0,Cv4,frozen_locks,0.9676909642382113,2.179629952642833e-06,0.5,baseline_0.5,1,82.08437403805968,3,sample,multi_resolved,continuous
0.1796910062347142,Cv3,-390.2010990573069,3,1,Cv4,frozen_locks,0.9885130909915334,-2.3094288507270674e-06,0.5,baseline_0.5,-1,102.74324222986793,2,sample,multi_resolved,continuous
0.5994149998855461,Cv3,-390.2010990573069,3,2,Cv4,frozen_locks,1.0965575573079136,-3.5481954599914253e-07,0.5,baseline_0.5,-1,12.640634419245144,2,sample,multi_resolved,continuous
0.17619189880001848,Cv3,-1317.131814068932,4,0,Cv4,frozen_locks,0.9816471846874668,2.5515162091191325e-06,0.5,baseline_0.5,1,90.55263381049386,4,sample,multi_resolved,continuous
0.17069610568066135,Cv3,-1317.131814068932,4,1,Cv4,frozen_locks,0.9516804782058226,-2.483770865481083e-06,0.5,baseline_0.5,-1,89.45128091089849,3,sample,multi_resolved,continuous
0.17287103393225958,Cv3,-480.2994137967681,0,0,Cv4,joint_locks,0.9636915690908798,2.161868566883907e-06,0.5,baseline_0.5,1,73.8652401568206,0,sample,single_resolved,continuous
0.17342967790586344,Cv3,-794.4284104749249,1,0,Cv4,joint_locks,1.1602729893041415,3.20621099773856e-06,0.5,baseline_0.5,1,89.9886822559879,1,sample,multi_resolved,continuous
0.18514513921052944,Cv3,-794.4284104749249,1,1,Cv4,joint_locks,0.937827562413193,-2.05461632784356e-06,0.5,baseline_0.5,-1,71.39415580196584,0,sample,multi_resolved,continuous
0.17920403955920183,Cv3,-742.209856698822,2,0,Cv4,joint_locks,0.9762006647216062,2.23654280360437e-06,0.5,baseline_0.5,1,99.57705178355086,2,sample,multi_resolved,continuous
0.1814135808563493,Cv3,-742.209856698822,2,1,Cv4,joint_locks,0.9731286509308986,-2.215746310535709e-06,0.5,baseline_0.5,-1,73.71316957951905,1,sample,multi_resolved,continuous
0.17809456858144557,Cv3,-53.08165549478372,3,0,Cv4,joint_locks,0.9704756432735857,2.1991882627534494e-06,0.5,baseline_0.5,1,82.62942616480119,3,sample,multi_resolved,continuous
0.18124877384678287,Cv3,-53.08165549478372,3,1,Cv4,joint_locks,0.983089333645687,-2.2697823510653697e-06,0.5,baseline_0.5,-1,101.67786391432897,2,sample,multi_resolved,continuous
0.599414981058784,Cv3,-53.08165549478372,3,2,Cv4,joint_locks,2.7000658284781607,-4.230484222970461e-07,0.5,baseline_0.5,-1,11.585083429974754,2,sample,multi_resolved,continuous
0.1760860581125376,Cv3,-1244.3458062560417,4,0,Cv4,joint_locks,0.9788623770872087,2.473383742917034e-06,0.5,baseline_0.5,1,89.09608331501292,4,sample,multi_resolved,continuous
0.1751660208624277,Cv3,-1244.3458062560417,4,1,Cv4,joint_locks,0.9588104755592275,-2.311253672462687e-06,0.5,baseline_0.5,-1,86.12067358655285,3,sample,multi_resolved,continuous
0.1745938611026518,Cv3,-517.8331557935841,0,0,Cv4,frozen,0.9630967697134869,2.1434943669678584e-06,0.5,baseline_0.5,1,73.23577735467711,0,sample,single_resolved,per_scan
0.16860994984965982,Cv3,-562.0528355600035,1,0,Cv4,frozen,1.2083648608379753,3.1481447887638304e-06,0.5,baseline_0.5,1,96.35913021981877,1,sample,single_resolved,per_scan
0.19342065851670562,Cv3,-298.86285144335585,2,0,Cv4,frozen,1.1378469604183872,2.841565467987733e-06,0.5,baseline_0.5,1,115.74626264683626,2,sample,single_resolved,per_scan
0.19372267861500736,Cv3,-294.5216400524568,3,0,Cv4,frozen,1.1424656198580039,2.8523321954922636e-06,0.5,baseline_0.5,1,94.43296297482979,3,sample,single_resolved,per_scan
nan,Cv3,-49.6352105567903,4,-1,Cv4,frozen,nan,nan,0.5,baseline_0.5,0,nan,3,sample,rejected_noise,per_scan
0.19418453642538588,Cv3,-292.1302047415132,5,0,Cv4,frozen,1.1437249568131467,2.8533153355135795e-06,0.5,baseline_0.5,1,89.17616899667748,4,sample,single_resolved,per_scan
nan,Cv3,-60.187566616314314,6,-1,Cv4,frozen,nan,nan,0.5,baseline_0.5,0,nan,4,sample,rejected_noise,per_scan
0.18266942914193238,Cv3,-601.044439124722,7,0,Cv4,frozen,0.9411731740910158,-2.006980774837511e-06,0.5,baseline_0.5,-1,72.55746503311744,4,sample,single_resolved,per_scan
0.17459386109955252,Cv3,-517.8331557935838,0,0,Cv4,frozen_locks,0.9630967697097548,2.143494366960685e-06,0.5,baseline_0.5,1,73.23577735470096,0,sample,single_resolved,per_scan
0.1815475408499739,Cv3,-57.63979087393807,1,0,Cv4,frozen_locks,1.1981554769434928,3.0176917608698767e-06,0.5,baseline_0.5,1,90.90186480153722,1,sample,multi_resolved,per_scan
0.579599999701257,Cv3,-57.63979087393807,1,1,Cv4,frozen_locks,2.8284887434931836,8.010228935418391e-07,0.5,baseline_0.5,1,14.656356241551586,1,sample,multi_resolved,per_scan
0.19342069102227666,Cv3,-298.86285144535174,2,0,Cv4,frozen_locks,1.1378477249871035,2.841565370645392e-06,0.5,baseline_0.5,1,115.7462245385537,2,sample,single_resolved,per_scan
0.19621519142956664,Cv3,-17.350238185794467,3,0,Cv4,frozen_locks,1.1140532038053914,2.8931318047661778e-06,0.5,baseline_0.5,1,95.2124018801005,3,sample,single_resolved,per_scan
nan,Cv3,-12.71309915349849,4,-1,Cv4,frozen_locks,nan,nan,0.5,baseline_0.5,0,nan,3,sample,rejected_noise,per_scan
0.19418428767557383,Cv3,-292.1302047295287,5,0,Cv4,frozen_locks,1.1437229556618884,2.8533151113890936e-06,0.5,baseline_0.5,1,89.17625629485259,4,sample,single_resolved,per_scan
nan,Cv3,-5.629719436193625,6,-1,Cv4,frozen_locks,nan,nan,0.5,baseline_0.5,0,nan,4,sample,rejected_noise,per_scan
0.18266946238605647,Cv3,-601.0444391500196,7,0,Cv4,frozen_locks,0.9411733100710616,-2.006980746221213e-06,0.5,baseline_0.5,-1,72.55745972224332,4,sample,single_resolved,per_scan
0.1728710339517258,Cv3,-480.2994137967686,0,0,Cv4,joint_locks,0.9636915691047947,2.1618685670123205e-06,0.5,baseline_0.5,1,73.86524015943523,0,sample,single_resolved,per_scan
0.18665211965394732,Cv3,-79.85808940875518,1,0,Cv4,joint_locks,1.3707794695640683,3.740238905226186e-06,0.5,baseline_0.5,1,104.53657929833336,1,sample,multi_resolved,per_scan
0.5795999999977419,Cv3,-79.85808940875518,1,1,Cv4,joint_locks,4.952933534706454,1.8357678298069913e-06,0.5,baseline_0.5,1,26.140382350859337,1,sample,multi_resolved,per_scan
0.1890581035639292,Cv3,-239.8472044804692,2,0,Cv4,joint_locks,1.3613404497598656,3.7274889039451037e-06,0.5,baseline_0.5,1,139.93683746054222,2,sample,single_resolved,per_scan
0.18927291547010736,Cv3,-235.2017285975087,3,0,Cv4,joint_locks,1.369471378601901,3.746390926103792e-06,0.5,baseline_0.5,1,114.27403079216816,3,sample,single_resolved,per_scan
nan,Cv3,-101.81468970543881,4,-1,Cv4,joint_locks,nan,nan,0.5,baseline_0.5,0,nan,3,sample,rejected_noise,per_scan
0.1895274957709926,Cv3,-232.957092317261,5,0,Cv4,joint_locks,1.37356090620107,3.7557058570251656e-06,0.5,baseline_0.5,1,108.08148342551864,4,sample,single_resolved,per_scan
nan,Cv3,-95.71563231174252,6,-1,Cv4,joint_locks,nan,nan,0.5,baseline_0.5,0,nan,4,sample,rejected_noise,per_scan
0.17976137565512956,Cv3,-601.1853442614585,7,0,Cv4,joint_locks,0.946369856942068,-2.0521216942320124e-06,0.5,baseline_0.5,-1,73.82848785179878,4,sample,single_resolved,per_scan
0.18215966836571426,Cv3,-485.5154189438383,0,0,Cv4,frozen,0.9233174544564438,2.204442971546315e-06,0.5749750869600347,ca_beta,1,57.79719038193167,0,sample,single_resolved,continuous
nan,Cv3,-91.64322057019717,1,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,0,sample,rejected_noise,continuous
0.19096186141469038,Cv3,-757.8516905773236,2,0,Cv4,frozen,0.9318792168699449,2.403810809287723e-06,0.5749750869600347,ca_beta,1,61.40559982433624,1,sample,multi_resolved,continuous
0.17458688934364722,Cv3,-757.8516905773236,2,1,Cv4,frozen,0.9189710136902102,-2.153419978289876e-06,0.5749750869600347,ca_beta,-1,56.97994663872861,0,sample,multi_resolved,continuous
nan,Cv3,-93.92598871653837,3,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,1,sample,rejected_noise,continuous
0.19080691888535153,Cv3,-786.9025136242257,4,0,Cv4,frozen,0.9313562191449285,2.389386555497279e-06,0.5749750869600347,ca_beta,1,79.13895854387233,2,sample,multi_resolved,continuous
0.1748677829348217,Cv3,-786.9025136242257,4,1,Cv4,frozen,0.919185819034821,-2.1535414544239968e-06,0.5749750869600347,ca_beta,-1,58.609364949909384,1,sample,multi_resolved,continuous
nan,Cv3,-86.11284768359184,5,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,2,sample,rejected_noise,continuous
0.19094414591082498,Cv3,-787.0437309137055,6,0,Cv4,frozen,0.9308876966994162,2.379349475613104e-06,0.5749750869600347,ca_beta,1,70.98680970930656,3,sample,multi_resolved,continuous
0.17530685349777028,Cv3,-787.0437309137055,6,1,Cv4,frozen,0.9187128629579442,-2.146408123953689e-06,0.5749750869600347,ca_beta,-1,75.64086149462547,2,sample,multi_resolved,continuous
nan,Cv3,-114.63749576815007,7,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,3,sample,rejected_noise,continuous
0.19154880176444924,Cv3,-786.1469216436303,8,0,Cv4,frozen,0.9297455587217247,2.369097232829491e-06,0.5749750869600347,ca_beta,1,71.0450317209955,4,sample,multi_resolved,continuous
0.1760083730243502,Cv3,-786.1469216436303,8,1,Cv4,frozen,0.9183219093609142,-2.1376507847337593e-06,0.5749750869600347,ca_beta,-1,67.8632177117782,3,sample,multi_resolved,continuous
nan,Cv3,-84.98957797967432,9,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,4,sample,rejected_noise,continuous
0.16874343611576015,Cv3,-598.2097272019178,10,0,Cv4,frozen,0.9118892934271774,-2.091637305791615e-06,0.5749750869600347,ca_beta,-1,66.88020634154678,4,sample,single_resolved,continuous
0.18215966819633606,Cv3,-485.5154189438409,0,0,Cv4,frozen_locks,0.9233174542738802,2.2044429713061157e-06,0.5749750869600347,ca_beta,1,57.79719038732385,0,sample,single_resolved,continuous
nan,Cv3,-91.64151442490174,1,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,0,sample,rejected_noise,continuous
0.1909618599247703,Cv3,-757.8516902733584,2,0,Cv4,frozen_locks,0.9318791931575748,2.403810822750537e-06,0.5749750869600347,ca_beta,1,61.405600575147524,1,sample,multi_resolved,continuous
0.17458689072134934,Cv3,-757.8516902733584,2,1,Cv4,frozen_locks,0.9189709984422106,-2.1534199872400506e-06,0.5749750869600347,ca_beta,-1,56.979947192043475,0,sample,multi_resolved,continuous
nan,Cv3,-93.90404512077765,3,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,1,sample,rejected_noise,continuous
0.19080691759281423,Cv3,-786.9025137285295,4,0,Cv4,frozen_locks,0.9313561978019801,2.3893865680063014e-06,0.5749750869600347,ca_beta,1,79.13895941374835,2,sample,multi_resolved,continuous
0.17486778411184467,Cv3,-786.9025137285295,4,1,Cv4,frozen_locks,0.9191858057060834,-2.1535414619546054e-06,0.5749750869600347,ca_beta,-1,58.60936544827269,1,sample,multi_resolved,continuous
nan,Cv3,-86.11209033574318,5,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,2,sample,rejected_noise,continuous
0.19094414486876132,Cv3,-787.0437307374675,6,0,Cv4,frozen_locks,0.9308876873314663,2.3793494804458474e-06,0.5749750869600347,ca_beta,1,70.98681007771066,3,sample,multi_resolved,continuous
0.17530685391592718,Cv3,-787.0437307374675,6,1,Cv4,frozen_locks,0.9187128554922076,-2.1464081278787677e-06,0.5749750869600347,ca_beta,-1,75.64086183614641,2,sample,multi_resolved,continuous
nan,Cv3,-114.62106174768928,7,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,3,sample,rejected_noise,continuous
0.19154880086078044,Cv3,-786.1469217392892,8,0,Cv4,frozen_locks,0.929745557752438,2.3690972326209078e-06,0.5749750869600347,ca_beta,1,71.04503180095561,4,sample,multi_resolved,continuous
0.17600837303293135,Cv3,-786.1469217392892,8,1,Cv4,frozen_locks,0.9183219060254416,-2.137650786187646e-06,0.5749750869600347,ca_beta,-1,67.86321783450722,3,sample,multi_resolved,continuous
nan,Cv3,-85.02648221875734,9,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,4,sample,rejected_noise,continuous
0.16874343626949387,Cv3,-598.2097272016102,10,0,Cv4,frozen_locks,0.9118892923002637,-2.0916373062186137e-06,0.5749750869600347,ca_beta,-1,66.88020637731563,4,sample,single_resolved,continuous
0.17997958783536788,Cv3,-446.8848210795125,0,0,Cv4,joint_locks,0.9237278565494047,2.2045806687016946e-06,0.5749750869600347,ca_beta,1,57.902491097991664,0,sample,single_resolved,continuous
nan,Cv3,-150.50652258063758,1,-1,Cv4,joint_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,0,sample,rejected_noise,continuous
0.18770879829660134,Cv3,-691.3239655896947,2,0,Cv4,joint_locks,0.9401411706331281,2.459538959552546e-06,0.5749750869600347,ca_beta,1,62.407582992090035,1,sample,multi_resolved,continuous
0.17213692989883633,Cv3,-691.3239655896947,2,1,Cv4,joint_locks,0.9199998717123656,-2.1873029540764516e-06,0.5749750869600347,ca_beta,-1,57.51452232889,0,sample,multi_resolved,continuous
nan,Cv3,-151.44104385632596,3,-1,Cv4,joint_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,1,sample,rejected_noise,continuous
0.18765892521086716,Cv3,-719.7529460691093,4,0,Cv4,joint_locks,0.9393425706116881,2.444789162571326e-06,0.5749750869600347,ca_beta,1,80.41702485154376,2,sample,multi_resolved,continuous
0.17267427291114762,Cv3,-719.7529460691093,4,1,Cv4,joint_locks,0.9199429008791616,-2.1825677449595223e-06,0.5749750869600347,ca_beta,-1,59.07755698890268,1,sample,multi_resolved,continuous
nan,Cv3,-156.00229731215404,5,-1,Cv4,joint_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,2,sample,rejected_noise,continuous
0.18758161872328302,Cv3,-721.116826347396,6,0,Cv4,joint_locks,0.9392267616571676,2.4370171157629773e-06,0.5749750869600347,ca_beta,1,72.19159993826251,3,sample,multi_resolved,continuous
0.17290857448974445,Cv3,-721.116826347396,6,1,Cv4,joint_locks,0.9196506925955821,-2.177830148132271e-06,0.5749750869600347,ca_beta,-1,76.29828481151651,2,sample,multi_resolved,continuous
nan,Cv3,-150.85526892358854,7,-1,Cv4,joint_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,3,sample,rejected_noise,continuous
0.18774448443779693,Cv3,-722.9425245650165,8,0,Cv4,joint_locks,0.9390520205800451,2.432048887197706e-06,0.5749750869600347,ca_beta,1,72.3728019441284,4,sample,multi_resolved,continuous
0.17323253622677273,Cv3,-722.9425245650165,8,1,Cv4,joint_locks,0.9195414391388008,-2.172646966136016e-06,0.5749750869600347,ca_beta,-1,68.5239756756625,3,sample,multi_resolved,continuous
nan,Cv3,-136.90139366851497,9,-1,Cv4,joint_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,4,sample,rejected_noise,continuous
0.16986533301357595,Cv3,-578.7768089181773,10,0,Cv4,joint_locks,0.913976435659957,-2.123111815809121e-06,0.5749750869600347,ca_beta,-1,67.62143812370583,4,sample,single_resolved,continuous
0.18215966833506375,Cv3,-485.51541894383877,0,0,Cv4,frozen,0.923317454448877,2.2044429714859442e-06,0.5749750869600347,ca_beta,1,57.79719038234672,0,sample,single_resolved,per_scan
nan,Cv3,-91.64973612886735,1,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,0,sample,rejected_noise,per_scan
0.19432351288108493,Cv3,-310.6431359817219,2,0,Cv4,frozen,1.068930057673285,2.9577843499957107e-06,0.5749750869600347,ca_beta,1,68.55954948072318,1,sample,single_resolved,per_scan
nan,Cv3,-89.05052717384797,3,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,1,sample,rejected_noise,per_scan
0.1962486931475155,Cv3,-22.707479081585745,4,0,Cv4,frozen,1.0561831806769897,3.054303720005743e-06,0.5749750869600347,ca_beta,1,95.15139869302274,2,sample,single_resolved,per_scan
nan,Cv3,-79.40496192290203,5,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,2,sample,rejected_noise,per_scan
0.19490854940908187,Cv3,-297.36656781657956,6,0,Cv4,frozen,1.0878301195195912,3.0225556653270764e-06,0.5749750869600347,ca_beta,1,80.71209242084673,3,sample,single_resolved,per_scan
nan,Cv3,-107.1671714760763,7,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,3,sample,rejected_noise,per_scan
0.19707792217708894,Cv3,-21.981353673471517,8,0,Cv4,frozen,1.0606061523240873,3.072658613500975e-06,0.5749750869600347,ca_beta,1,78.23683251749551,4,sample,single_resolved,per_scan
nan,Cv3,-77.74262427374452,9,-1,Cv4,frozen,nan,nan,0.5749750869600347,ca_beta,0,nan,4,sample,rejected_noise,per_scan
0.1687587759953712,Cv3,-598.0685632889907,10,0,Cv4,frozen,0.911802133256275,-2.091033903804204e-06,0.5749750869600347,ca_beta,-1,63.46472644215917,4,sample,single_resolved,per_scan
0.18215966820883422,Cv3,-485.5154189438412,0,0,Cv4,frozen_locks,0.9233174542766026,2.2044429713313916e-06,0.5749750869600347,ca_beta,1,57.79719038715351,0,sample,single_resolved,per_scan
nan,Cv3,-91.64151378810487,1,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,0,sample,rejected_noise,per_scan
0.19432352963607682,Cv3,-310.6431359821767,2,0,Cv4,frozen_locks,1.0689299849032523,2.9577844222239524e-06,0.5749750869600347,ca_beta,1,68.55955023637033,1,sample,single_resolved,per_scan
nan,Cv3,-89.03232927613448,3,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,1,sample,rejected_noise,per_scan
0.19459463135255836,Cv3,-301.8907329506709,4,0,Cv4,frozen_locks,1.0830266041439045,3.0081481211801457e-06,0.5749750869600347,ca_beta,1,94.48196890967864,2,sample,single_resolved,per_scan
nan,Cv3,-79.40058292460498,5,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,2,sample,rejected_noise,per_scan
0.1949085671972872,Cv3,-297.3665678176415,6,0,Cv4,frozen_locks,1.0878302959987574,3.0225556615289484e-06,0.5749750869600347,ca_beta,1,80.71208582987295,3,sample,single_resolved,per_scan
nan,Cv3,-107.1645747960676,7,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,3,sample,rejected_noise,per_scan
0.19548681005294177,Cv3,-294.86773864713825,8,0,Cv4,frozen_locks,1.0887954945751885,3.0239262412326e-06,0.5749750869600347,ca_beta,1,77.6709587718274,4,sample,single_resolved,per_scan
nan,Cv3,-77.74390532446569,9,-1,Cv4,frozen_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,4,sample,rejected_noise,per_scan
0.16875877606339085,Cv3,-598.0685632886838,10,0,Cv4,frozen_locks,0.9118021321104315,-2.0910339043505905e-06,0.5749750869600347,ca_beta,-1,63.46472647621925,4,sample,single_resolved,per_scan
0.1799795877818859,Cv3,-446.88482107951296,0,0,Cv4,joint_locks,0.923727856543703,2.2045806685325006e-06,0.5749750869600347,ca_beta,1,57.90249109732008,0,sample,single_resolved,per_scan
nan,Cv3,-150.5057480875846,1,-1,Cv4,joint_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,0,sample,rejected_noise,per_scan
0.18991634764186258,Cv3,-252.30847501983206,2,0,Cv4,joint_locks,1.2463515106344099,3.8040117626275824e-06,0.5749750869600347,ca_beta,1,80.71683335862882,1,sample,single_resolved,per_scan
nan,Cv3,-148.81312947055642,3,-1,Cv4,joint_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,1,sample,rejected_noise,per_scan
0.1903862425081317,Cv3,-242.58662279434148,4,0,Cv4,joint_locks,1.2847108622966392,3.940852099602886e-06,0.5749750869600347,ca_beta,1,112.54153191575644,2,sample,single_resolved,per_scan
nan,Cv3,-152.11124231566703,5,-1,Cv4,joint_locks,nan,nan,0.5749750869600347,ca_beta,0,nan,2,sample,rejected_noise,per_scan
